File.Date,tractID,COUNTYFP10,Count
2/4/20,13067031001,67,3
2/4/20,13067031313,67,2
2/4/20,13067031405,67,1
2/4/20,13067031505,67,3
2/4/20,13067030104,67,1
2/4/20,13067030228,67,11
2/4/20,13067031406,67,1
2/4/20,13067031114,67,2
2/4/20,13067030414,67,5
2/4/20,13067030411,67,9
2/4/20,13067030311,67,2
2/4/20,13067031408,67,1
2/4/20,13067030902,67,1
2/4/20,13067031503,67,1
2/4/20,13067030904,67,1
2/4/20,13067030238,67,1
2/4/20,13067030229,67,1
2/4/20,13067031206,67,2
2/4/20,13067031507,67,1
2/5/20,13067031310,67,7
2/5/20,13067031312,67,1
2/5/20,13067031001,67,3
2/5/20,13067030904,67,6
2/5/20,13067031311,67,3
2/5/20,13067030344,67,3
2/5/20,13067031113,67,4
2/5/20,13067030226,67,3
2/5/20,13067030107,67,1
2/5/20,13067030233,67,1
2/5/20,13067030407,67,1
2/5/20,13067031509,67,4
2/5/20,13067030218,67,1
2/5/20,13067031503,67,4
2/5/20,13067031307,67,1
2/5/20,13067031206,67,1
2/5/20,13067031004,67,2
2/5/20,13067030219,67,1
2/5/20,13067031508,67,3
2/5/20,13067030224,67,1
2/5/20,13067030318,67,1
2/5/20,13067031309,67,4
2/5/20,13067031405,67,2
2/5/20,13067031005,67,1
2/5/20,13067030320,67,1
2/5/20,13067031505,67,1
2/5/20,13067031406,67,2
2/5/20,13067031101,67,1
2/5/20,13067031404,67,1
2/5/20,13067030339,67,2
2/5/20,13067030505,67,2
2/5/20,13067031408,67,1
2/5/20,13067031111,67,1
2/5/20,13067031211,67,3
2/5/20,13067031506,67,1
2/5/20,13067030504,67,1
2/5/20,13067031110,67,3
2/5/20,13067030230,67,1
2/5/20,13067030313,67,1
2/5/20,13067030700,67,1
2/5/20,13067031409,67,1
2/6/20,13067030239,67,1
2/6/20,13067031312,67,1
2/6/20,13067030405,67,1
2/6/20,13067030700,67,1
2/6/20,13067030602,67,1
2/6/20,13067030215,67,1
2/6/20,13067031406,67,1
2/6/20,13067031108,67,1
2/6/20,13067031408,67,1
2/6/20,13067031309,67,1
2/7/20,13067031509,67,1
2/7/20,13067031311,67,5
2/7/20,13067031004,67,1
2/10/20,13067031312,67,3
2/7/20,13067031506,67,1
2/7/20,13067031101,67,1
2/7/20,13067031208,67,3
2/7/20,13067031309,67,1
2/7/20,13067031308,67,1
2/7/20,13067030106,67,1
2/10/20,13067030226,67,4
2/10/20,13067031106,67,1
2/10/20,13067030215,67,1
2/10/20,13067030412,67,11
2/10/20,13067030601,67,4
2/10/20,13067031207,67,1
2/10/20,13067031211,67,22
2/10/20,13067031409,67,2
2/10/20,13067031310,67,1
2/10/20,13067031002,67,1
2/10/20,13067031313,67,1
2/10/20,13067031508,67,1
2/10/20,13067030318,67,1
2/10/20,13067031408,67,1
2/10/20,13067031311,67,11
2/10/20,13067030344,67,5
2/10/20,13067031101,67,1
2/10/20,13067031206,67,6
2/10/20,13067031406,67,5
2/10/20,13067030230,67,3
2/10/20,13067031509,67,2
2/11/20,13067030312,67,1
2/11/20,13067031001,67,3
2/11/20,13067031310,67,1
2/11/20,13067030601,67,10
2/11/20,13067031116,67,5
2/11/20,13067031101,67,21
2/11/20,13067031313,67,1
2/11/20,13067031002,67,9
2/11/20,13067031106,67,14
2/11/20,13067030228,67,2
2/11/20,13067031211,67,8
2/11/20,13067031206,67,5
2/11/20,13067031406,67,2
2/11/20,13067030230,67,8
2/11/20,13067031312,67,1
2/11/20,13067030236,67,1
2/11/20,13067030506,67,13
2/11/20,13067031308,67,2
2/11/20,13067030345,67,4
2/12/20,13067030230,67,6
2/11/20,13067030413,67,26
2/12/20,13067031001,67,1
2/12/20,13067031405,67,1
2/12/20,13067031002,67,3
2/12/20,13067031205,67,5
2/11/20,13067031108,67,16
2/12/20,13067030414,67,21
2/11/20,13067030505,67,10
2/11/20,13067030405,67,11
2/11/20,13067030310,67,1
2/11/20,13067031207,67,3
2/11/20,13067030904,67,4
2/11/20,13067030902,67,2
2/11/20,13067030414,67,17
2/12/20,13067031211,67,5
2/11/20,13067030504,67,1
2/11/20,13067030411,67,1
2/12/20,13067030226,67,2
2/12/20,13067030601,67,26
2/12/20,13067031311,67,1
2/12/20,13067030412,67,9
2/12/20,13067030339,67,3
2/12/20,13067031310,67,18
2/12/20,13067030228,67,3
2/12/20,13067031309,67,1
2/12/20,13067031005,67,1
2/12/20,13067030229,67,1
2/12/20,13067031404,67,2
2/12/20,13067030224,67,1
2/13/20,13067031004,67,26
2/12/20,13067030345,67,30
2/12/20,13067030506,67,1
2/12/20,13067031308,67,2
2/12/20,13067030901,67,15
2/13/20,13067030228,67,25
2/12/20,13067030320,67,3
2/12/20,13067031114,67,9
2/12/20,13067031206,67,4
2/12/20,13067031208,67,6
2/12/20,13067031313,67,1
2/12/20,13067031207,67,1
2/12/20,13067031406,67,26
2/12/20,13067030227,67,4
2/12/20,13067030106,67,7
2/12/20,13067030235,67,1
2/12/20,13067031116,67,1
2/12/20,13067030800,67,1
2/12/20,13067031115,67,1
2/12/20,13067030504,67,3
2/12/20,13067031312,67,1
2/12/20,13067030344,67,1
2/13/20,13067030904,67,11
2/13/20,13067030405,67,2
2/13/20,13067030339,67,7
2/12/20,13067030330,67,1
2/13/20,13067030800,67,4
2/13/20,13067031116,67,3
2/13/20,13067030601,67,6
2/13/20,13067031114,67,2
2/13/20,13067030413,67,23
2/13/20,13067031310,67,29
2/13/20,13067031311,67,16
2/13/20,13067030505,67,2
2/13/20,13067030902,67,6
2/13/20,13067030344,67,7
2/13/20,13067031409,67,1
2/13/20,13067030219,67,1
2/13/20,13067031503,67,2
2/13/20,13067030233,67,1
2/13/20,13067030223,67,3
2/13/20,13067030227,67,1
2/13/20,13067031404,67,1
2/13/20,13067030602,67,2
2/14/20,13067030228,67,4
2/13/20,13067031206,67,3
2/13/20,13067031110,67,4
2/13/20,13067030345,67,3
2/13/20,13067030410,67,13
2/14/20,13067030505,67,13
2/14/20,13067030344,67,9
2/14/20,13067031101,67,1
2/13/20,13067030319,67,1
2/13/20,13067031509,67,1
2/13/20,13067031112,67,14
2/13/20,13067030215,67,6
2/14/20,13067030405,67,2
2/14/20,13067030902,67,8
2/13/20,13067031505,67,2
2/14/20,13067031310,67,9
2/14/20,13067031311,67,1
2/14/20,13067031207,67,9
2/14/20,13067031004,67,3
2/14/20,13067030700,67,1
2/14/20,13067031106,67,1
2/14/20,13067031312,67,2
2/14/20,13067031113,67,4
2/14/20,13067031505,67,1
2/14/20,13067030601,67,2
2/14/20,13067030901,67,1
2/14/20,13067030334,67,1
2/14/20,13067030314,67,1
2/14/20,13067031308,67,2
2/14/20,13067031208,67,5
2/14/20,13067030345,67,7
2/17/20,13067031113,67,18
2/14/20,13067030227,67,1
2/14/20,13067030414,67,1
2/14/20,13067030412,67,1
2/14/20,13067031110,67,3
2/17/20,13067031311,67,20
2/15/20,13067031311,67,1
2/16/20,13067031408,67,1
2/16/20,13067031313,67,1
2/17/20,13067031206,67,24
2/17/20,13067031405,67,1
2/17/20,13067031115,67,4
2/17/20,13067030322,67,1
2/17/20,13067030405,67,13
2/17/20,13067031111,67,5
2/17/20,13067031306,67,1
2/17/20,13067030310,67,2
2/17/20,13067031001,67,1
2/17/20,13067030339,67,3
2/17/20,13067030214,67,3
2/17/20,13067030345,67,2
2/17/20,13067031108,67,2
2/17/20,13067031208,67,1
2/17/20,13067031310,67,1
2/17/20,13067030312,67,1
2/17/20,13067031503,67,2
2/17/20,13067031309,67,1
2/17/20,13067031509,67,1
2/17/20,13067031409,67,1
2/17/20,13067031506,67,1
2/18/20,13067030228,67,10
2/18/20,13067030505,67,14
2/18/20,13067031106,67,2
2/18/20,13067030104,67,2
2/18/20,13067031111,67,2
2/18/20,13067031405,67,1
2/18/20,13067030902,67,1
2/18/20,13067031208,67,1
2/18/20,13067030339,67,3
2/18/20,13067030413,67,8
2/18/20,13067030215,67,1
2/18/20,13067030411,67,2
2/18/20,13067030904,67,8
2/18/20,13067031118,67,14
2/18/20,13067030345,67,2
2/18/20,13067031108,67,1
2/18/20,13067030602,67,4
2/18/20,13067031406,67,1
2/18/20,13067031509,67,1
2/18/20,13067031114,67,24
2/18/20,13067030905,67,7
2/18/20,13067030409,67,1
2/18/20,13067031312,67,7
2/18/20,13067031002,67,2
2/18/20,13067031505,67,2
2/18/20,13067031001,67,3
2/18/20,13067031117,67,8
2/18/20,13067031004,67,1
2/18/20,13067030412,67,7
2/19/20,13067031207,67,1
2/19/20,13067031004,67,14
2/18/20,13067030405,67,11
2/19/20,13067031313,67,1
2/19/20,13067031209,67,1
2/19/20,13067030904,67,11
2/18/20,13067030800,67,2
2/19/20,13067030601,67,16
2/19/20,13067031311,67,25
2/19/20,13067031205,67,18
2/19/20,13067030344,67,3
2/19/20,13067030224,67,1
2/19/20,13067030413,67,1
2/19/20,13067031002,67,8
2/19/20,13067031113,67,1
2/19/20,13067030410,67,8
2/19/20,13067031508,67,1
2/19/20,13067030339,67,2
2/19/20,13067031406,67,1
2/19/20,13067030408,67,3
2/19/20,13067030700,67,1
2/19/20,13067031114,67,2
2/19/20,13067031101,67,9
2/19/20,13067030101,67,3
2/19/20,13067030345,67,1
2/19/20,13067031208,67,1
2/19/20,13067030901,67,1
2/19/20,13067031116,67,1
2/19/20,13067030222,67,1
2/19/20,13067030313,67,1
2/20/20,13067030904,67,1
2/20/20,13067030224,67,1
2/20/20,13067030411,67,2
2/20/20,13067031311,67,1
2/20/20,13067031004,67,3
2/20/20,13067031001,67,9
2/20/20,13067031113,67,3
2/20/20,13067030228,67,1
2/20/20,13067031207,67,1
2/20/20,13067030226,67,1
2/20/20,13067030344,67,1
2/20/20,13067030413,67,2
2/20/20,13067030215,67,1
2/20/20,13067030231,67,1
2/20/20,13067031503,67,1
2/20/20,13067030901,67,1
2/20/20,13067031312,67,3
2/20/20,13067031310,67,1
2/21/20,13067030411,67,31
2/21/20,13067031208,67,7
2/21/20,13067030345,67,12
2/21/20,13067030800,67,1
2/21/20,13067030901,67,6
2/21/20,13067031111,67,1
2/21/20,13067031116,67,6
2/21/20,13067031405,67,8
2/21/20,13067031406,67,7
2/21/20,13067031205,67,18
2/21/20,13067031002,67,2
2/21/20,13067031108,67,1
2/21/20,13067031207,67,1
2/21/20,13067030224,67,6
2/21/20,13067030902,67,1
2/21/20,13067031113,67,1
2/21/20,13067031505,67,1
2/21/20,13067031311,67,1
2/21/20,13067030412,67,4
2/21/20,13067030413,67,10
2/21/20,13067031114,67,7
2/21/20,13067030505,67,2
2/21/20,13067030223,67,2
2/21/20,13067030106,67,5
2/21/20,13067030405,67,9
2/21/20,13067030320,67,2
2/21/20,13067030601,67,1
2/21/20,13067031408,67,1
2/21/20,13067030904,67,1
2/21/20,13067030414,67,1
2/21/20,13067031206,67,1
2/21/20,13067030215,67,1
2/21/20,13067030506,67,1
2/21/20,13067030214,67,1
2/22/20,13067031108,67,1
2/24/20,13067031406,67,3
2/24/20,13067031112,67,1
2/24/20,13067030901,67,1
2/24/20,13067031108,67,1
2/24/20,13067030228,67,13
2/24/20,13067030219,67,1
2/24/20,13067031114,67,6
2/24/20,13067030414,67,1
2/24/20,13067030107,67,1
2/24/20,13067031001,67,1
2/24/20,13067030905,67,2
2/24/20,13067030407,67,1
2/24/20,13067031309,67,1
2/24/20,13067031118,67,2
2/24/20,13067031002,67,1
2/24/20,13067030103,67,1
2/24/20,13067030336,67,1
2/24/20,13067031409,67,3
2/24/20,13067030215,67,2
2/24/20,13067030310,67,1
2/24/20,13067031313,67,2
2/24/20,13067031005,67,1
2/24/20,13067031503,67,1
2/25/20,13067031207,67,2
2/25/20,13067031408,67,1
2/25/20,13067031111,67,1
2/25/20,13067030904,67,2
2/25/20,13067030230,67,5
2/25/20,13067031211,67,23
2/25/20,13067030505,67,1
2/25/20,13067031406,67,2
2/25/20,13067031312,67,4
2/25/20,13067031116,67,9
2/25/20,13067031002,67,8
2/25/20,13067030345,67,4
2/25/20,13067031106,67,1
2/25/20,13067030506,67,10
2/25/20,13067030224,67,1
2/25/20,13067030700,67,1
2/25/20,13067030101,67,1
2/25/20,13067030329,67,1
2/25/20,13067030314,67,1
2/25/20,13067030223,67,1
2/25/20,13067031115,67,1
2/25/20,13067031108,67,1
2/25/20,13067030414,67,1
2/25/20,13067030228,67,10
2/25/20,13067030412,67,1
2/25/20,13067031114,67,1
2/25/20,13067030339,67,1
2/26/20,13067031310,67,10
2/26/20,13067030227,67,2
2/26/20,13067031404,67,2
2/26/20,13067031308,67,1
2/26/20,13067031312,67,3
2/26/20,13067031309,67,1
2/26/20,13067030414,67,1
2/26/20,13067031409,67,1
2/26/20,13067030215,67,1
2/26/20,13067031509,67,1
2/26/20,13067030106,67,1
2/26/20,13067030226,67,1
2/26/20,13067030233,67,2
2/26/20,13067031106,67,1
2/26/20,13067031313,67,1
2/26/20,13067030107,67,1
2/26/20,13067031503,67,1
2/26/20,13067030905,67,1
2/27/20,13067031409,67,1
2/27/20,13067030101,67,1
2/27/20,13067030411,67,1
2/27/20,13067031310,67,6
2/27/20,13067030800,67,1
2/27/20,13067030104,67,1
2/27/20,13067031506,67,1
2/27/20,13067031112,67,1
2/27/20,13067030336,67,1
2/27/20,13067031313,67,1
2/27/20,13067031509,67,2
2/27/20,13067030344,67,1
2/28/20,13067030800,67,1
2/28/20,13067031310,67,1
2/28/20,13067030220,67,1
2/28/20,13067030107,67,1
2/28/20,13067030103,67,1
2/28/20,13067030228,67,2
2/28/20,13067031408,67,1
2/28/20,13067031311,67,7
2/28/20,13067031312,67,1
3/1/20,13067031309,67,1
3/2/20,13067030101,67,1
3/2/20,13067031311,67,4
3/2/20,13067030800,67,1
3/2/20,13067031310,67,4
3/2/20,13067031308,67,3
3/2/20,13067030226,67,1
3/2/20,13067030319,67,1
3/2/20,13067031208,67,1
3/2/20,13067030413,67,1
3/2/20,13067030700,67,1
3/3/20,13067030405,67,1
3/3/20,13067031313,67,1
3/3/20,13067031206,67,1
3/3/20,13067031507,67,1
3/3/20,13067031509,67,1
3/3/20,13067031307,67,1
3/3/20,13067030601,67,1
3/3/20,13067030311,67,1
3/3/20,13067031114,67,1
3/4/20,13067031406,67,1
3/4/20,13067030405,67,1
3/3/20,13067030231,67,1
3/3/20,13067031404,67,1
3/3/20,13067031110,67,1
3/3/20,13067031311,67,2
3/3/20,13067030328,67,1
3/3/20,13067031005,67,1
3/3/20,13067031115,67,1
3/3/20,13067030414,67,1
3/4/20,13067031114,67,1
3/4/20,13067030326,67,1
3/4/20,13067031309,67,1
3/4/20,13067031108,67,1
3/4/20,13067031005,67,1
3/4/20,13067031311,67,1
3/4/20,13067030327,67,1
3/4/20,13067031507,67,1
3/5/20,13067030344,67,1
3/5/20,13067030411,67,1
3/5/20,13067030236,67,1
3/5/20,13067031001,67,1
3/5/20,13067030507,67,1
3/5/20,13067030313,67,1
3/5/20,13067030320,67,1
3/5/20,13067031106,67,1
3/5/20,13067030327,67,1
3/5/20,13067030103,67,1
3/5/20,13067030222,67,1
3/5/20,13067030107,67,1
3/5/20,13067031404,67,1
3/6/20,13067030904,67,2
3/6/20,13067031306,67,1
3/6/20,13067031310,67,1
3/6/20,13067030230,67,1
3/6/20,13067031118,67,1
3/6/20,13067030104,67,2
3/6/20,13067030209,67,1
3/6/20,13067031002,67,2
3/6/20,13067031309,67,1
3/6/20,13067031311,67,2
3/6/20,13067030107,67,1
3/6/20,13067031505,67,2
3/6/20,13067030215,67,1
3/6/20,13067031405,67,2
3/6/20,13067031509,67,2
3/6/20,13067030106,67,1
3/6/20,13067031408,67,1
3/6/20,13067030601,67,1
3/6/20,13067030324,67,1
3/6/20,13067030233,67,1
3/6/20,13067030226,67,1
3/6/20,13067030222,67,1
3/7/20,13067031406,67,1
3/8/20,13067031313,67,1
3/8/20,13067031408,67,1
3/9/20,13067030904,67,1
3/9/20,13067031409,67,1
3/9/20,13067031509,67,1
3/9/20,13067031206,67,3
3/9/20,13067030239,67,2
3/9/20,13067030224,67,1
3/9/20,13067030233,67,1
3/9/20,13067030602,67,1
3/9/20,13067031207,67,1
3/9/20,13067030901,67,1
3/9/20,13067030226,67,4
3/9/20,13067030228,67,6
3/9/20,13067030101,67,1
3/9/20,13067030310,67,1
3/9/20,13067031106,67,1
3/9/20,13067031002,67,2
3/9/20,13067031505,67,1
3/9/20,13067030506,67,1
3/9/20,13067031208,67,3
3/9/20,13067030413,67,4
3/9/20,13067031310,67,1
3/9/20,13067030103,67,1
3/10/20,13067030313,67,1
3/10/20,13067031005,67,1
3/10/20,13067031311,67,1
3/10/20,13067030506,67,1
3/10/20,13067030103,67,1
3/10/20,13067030339,67,2
3/11/20,13067030331,67,1
3/10/20,13067031308,67,1
3/10/20,13067031108,67,6
3/10/20,13067030320,67,1
3/10/20,13067031406,67,4
3/10/20,13067031310,67,1
3/10/20,13067030230,67,1
3/10/20,13067031114,67,2
3/10/20,13067030345,67,17
3/11/20,13067031310,67,34
3/10/20,13067030344,67,1
3/10/20,13067030405,67,6
3/10/20,13067030904,67,6
3/10/20,13067031001,67,1
3/10/20,13067030504,67,2
3/10/20,13067031106,67,1
3/11/20,13067031409,67,3
3/11/20,13067031106,67,10
3/11/20,13067031406,67,22
3/11/20,13067030414,67,16
3/11/20,13067030226,67,1
3/11/20,13067031309,67,1
3/11/20,13067030342,67,1
3/11/20,13067031311,67,4
3/11/20,13067030236,67,1
3/11/20,13067030233,67,1
3/11/20,13067030209,67,1
3/11/20,13067030101,67,2
3/11/20,13067031110,67,1
3/11/20,13067031101,67,6
3/11/20,13067030230,67,6
3/12/20,13067030800,67,1
3/12/20,13067031002,67,5
3/11/20,13067031001,67,1
3/11/20,13067030506,67,9
3/12/20,13067030228,67,15
3/12/20,13067030414,67,6
3/11/20,13067030345,67,13
3/11/20,13067030413,67,13
3/12/20,13067031005,67,1
3/11/20,13067030505,67,10
3/11/20,13067030405,67,7
3/11/20,13067031207,67,3
3/11/20,13067030901,67,6
3/11/20,13067030601,67,2
3/11/20,13067031002,67,1
3/12/20,13067031409,67,2
3/11/20,13067030411,67,1
3/11/20,13067030344,67,2
3/12/20,13067031408,67,1
3/12/20,13067030236,67,2
3/12/20,13067031113,67,2
3/12/20,13067030344,67,5
3/12/20,13067031207,67,2
3/12/20,13067031310,67,8
3/12/20,13067030505,67,9
3/12/20,13067030902,67,1
3/12/20,13067030227,67,7
3/12/20,13067031206,67,2
3/12/20,13067030601,67,1
3/12/20,13067030905,67,1
3/12/20,13067031308,67,1
3/12/20,13067031001,67,1
3/12/20,13067030215,67,2
3/12/20,13067031118,67,3
3/13/20,13067030601,67,20
3/13/20,13067030228,67,14
3/13/20,13067031113,67,21
3/13/20,13067031002,67,1
3/13/20,13067031311,67,1
3/13/20,13067030405,67,2
3/13/20,13067030344,67,6
3/13/20,13067031505,67,1
3/16/20,13067030344,67,1
3/16/20,13067030601,67,3
3/16/20,13067031310,67,2
3/16/20,13067030904,67,1
3/16/20,13067031211,67,13
3/16/20,13067030228,67,3
3/16/20,13067031508,67,3
3/16/20,13067030345,67,11
3/16/20,13067030505,67,6
3/16/20,13067031312,67,1
3/16/20,13067030339,67,5
3/16/20,13067030411,67,11
3/13/20,13067031114,67,9
3/13/20,13067030800,67,1
3/13/20,13067031207,67,1
3/13/20,13067031108,67,1
3/13/20,13067030345,67,12
3/13/20,13067031308,67,1
3/13/20,13067030106,67,2
3/13/20,13067030505,67,2
3/13/20,13067031208,67,2
3/13/20,13067030413,67,5
3/13/20,13067030235,67,1
3/13/20,13067030700,67,1
3/13/20,13067030327,67,1
3/13/20,13067031106,67,1
3/13/20,13067030341,67,1
3/13/20,13067031312,67,1
3/14/20,13067030902,67,1
3/15/20,13067031507,67,1
3/15/20,13067031001,67,1
3/16/20,13067031206,67,1
3/16/20,13067031114,67,5
3/16/20,13067030328,67,1
3/16/20,13067030507,67,1
3/16/20,13067030413,67,11
3/16/20,13067030224,67,1
3/16/20,13067031311,67,4
3/16/20,13067031205,67,3
3/16/20,13067031207,67,1
3/17/20,13067031211,67,2
3/17/20,13067030413,67,4
3/17/20,13067031206,67,8
3/17/20,13067031108,67,3
3/17/20,13067030405,67,9
3/16/20,13067030902,67,1
3/16/20,13067030506,67,1
3/16/20,13067031115,67,2
3/16/20,13067030408,67,1
3/16/20,13067030405,67,5
3/16/20,13067031110,67,2
3/16/20,13067031208,67,6
3/16/20,13067030218,67,1
3/16/20,13067030106,67,4
3/16/20,13067031002,67,4
3/16/20,13067031112,67,5
3/16/20,13067030330,67,1
3/16/20,13067031306,67,1
3/17/20,13067031111,67,3
3/17/20,13067030412,67,15
3/17/20,13067030339,67,4
3/17/20,13067030214,67,3
3/17/20,13067030901,67,10
3/17/20,13067030228,67,4
3/17/20,13067031208,67,3
3/17/20,13067031205,67,3
3/17/20,13067031207,67,7
3/17/20,13067030215,67,1
3/17/20,13067031101,67,10
3/17/20,13067030224,67,1
3/17/20,13067031110,67,5
3/17/20,13067030230,67,4
3/17/20,13067031002,67,5
3/17/20,13067031116,67,4
3/17/20,13067030344,67,2
3/17/20,13067030505,67,4
3/17/20,13067030904,67,15
3/17/20,13067030700,67,2
3/17/20,13067030414,67,9
3/17/20,13067030104,67,1
3/17/20,13067031112,67,5
3/17/20,13067031311,67,12
3/17/20,13067030502,67,1
3/17/20,13067030103,67,1
3/17/20,13067030506,67,1
3/18/20,13067031114,67,14
3/17/20,13067031309,67,1
3/17/20,13067030101,67,2
3/18/20,13067031207,67,14
3/18/20,13067031205,67,1
3/18/20,13067030339,67,2
3/18/20,13067031406,67,1
3/18/20,13067030413,67,1
3/18/20,13067030601,67,16
3/18/20,13067030505,67,2
3/18/20,13067030411,67,8
3/18/20,13067031111,67,3
3/18/20,13067031108,67,1
3/18/20,13067030101,67,4
3/18/20,13067030602,67,1
3/18/20,13067030344,67,1
3/18/20,13067031117,67,2
3/18/20,13067030224,67,1
3/18/20,13067031506,67,1
3/18/20,13067031312,67,1
3/19/20,13067031116,67,18
3/19/20,13067030405,67,6
3/19/20,13067030904,67,5
3/19/20,13067030223,67,8
3/19/20,13067030601,67,7
3/19/20,13067031211,67,4
3/19/20,13067031114,67,7
3/19/20,13067030905,67,3
3/19/20,13067031205,67,17
3/19/20,13067031101,67,1
3/19/20,13067031405,67,6
3/19/20,13067030345,67,4
3/19/20,13067031306,67,2
3/19/20,13067031406,67,3
3/20/20,13067031207,67,5
3/20/20,13067031507,67,1
3/19/20,13067031509,67,1
3/20/20,13067030902,67,5
3/19/20,13067030344,67,1
3/19/20,13067031208,67,1
3/19/20,13067031115,67,2
3/19/20,13067031312,67,1
3/20/20,13067031313,67,1
3/20/20,13067031209,67,1
3/20/20,13067031404,67,1
3/20/20,13067031005,67,1
3/20/20,13067031310,67,1
3/20/20,13067030506,67,6
3/20/20,13067031002,67,9
3/20/20,13067030104,67,1
3/20/20,13067030602,67,1
3/20/20,13067030904,67,1
3/20/20,13067031106,67,1
3/23/20,13067031004,67,3
3/21/20,13067030901,67,1
3/21/20,13067030103,67,1
3/21/20,13067031005,67,1
3/22/20,13067030506,67,2
3/22/20,13067031205,67,1
3/23/20,13067031309,67,1
3/23/20,13067030411,67,3
3/23/20,13067031409,67,1
3/23/20,13067031111,67,1
3/23/20,13067030214,67,1
3/24/20,13067031108,67,1
3/24/20,13067030228,67,1
3/24/20,13067030345,67,1
3/24/20,13067031311,67,9
3/24/20,13067030339,67,1
3/24/20,13067030227,67,3
3/24/20,13067031211,67,17
3/25/20,13067031206,67,5
3/25/20,13067031311,67,10
3/26/20,13067031114,67,1
3/27/20,13067031114,67,1
3/27/20,13067031311,67,9
3/27/20,13067030413,67,1
3/27/20,13067030405,67,1
3/30/20,13067030319,67,1
3/30/20,13067030311,67,1
3/30/20,13067030408,67,1
3/30/20,13067030410,67,1
3/30/20,13067030331,67,1
3/30/20,13067030700,67,1
3/30/20,13067030413,67,1
3/30/20,13067030227,67,1
3/30/20,13067031211,67,14
3/31/20,13067030339,67,1
4/1/20,13067031110,67,1
4/2/20,13067031404,67,1
4/2/20,13067030209,67,1
4/3/20,13067030104,67,1
4/4/20,13067031307,67,1
4/6/20,13067031115,67,1
4/6/20,13067030905,67,1
4/6/20,13067030329,67,1
4/6/20,13067030223,67,1
4/7/20,13067031404,67,1
4/7/20,13067030223,67,1
4/7/20,13067030314,67,1
4/7/20,13067031505,67,1
4/8/20,13067031306,67,1
4/8/20,13067030238,67,1
4/9/20,13067031306,67,1
4/9/20,13067030408,67,1
4/9/20,13067030310,67,1
4/11/20,13067031406,67,1
4/11/20,13067031308,67,1
4/11/20,13067031405,67,1
4/13/20,13067030904,67,1
4/13/20,13067030226,67,1
4/13/20,13067031503,67,1
4/13/20,13067030507,67,1
4/14/20,13067031408,67,1
4/14/20,13067031404,67,1
4/15/20,13067031312,67,1
4/15/20,13067031311,67,1
4/15/20,13067030904,67,1
4/15/20,13067030506,67,1
4/15/20,13067031206,67,1
4/15/20,13067031113,67,1
4/16/20,13067031311,67,7
4/16/20,13067031408,67,1
4/16/20,13067031113,67,1
4/16/20,13067031004,67,1
4/16/20,13067031404,67,1
4/16/20,13067031308,67,1
4/16/20,13067031405,67,2
4/16/20,13067031505,67,1
4/16/20,13067031503,67,2
4/16/20,13067031507,67,1
4/16/20,13067030319,67,1
4/16/20,13067030904,67,1
4/16/20,13067031312,67,1
4/17/20,13067031310,67,1
4/17/20,13067030505,67,5
4/20/20,13067030414,67,1
4/17/20,13067031115,67,1
4/17/20,13067031408,67,1
4/19/20,13067031406,67,1
4/19/20,13067030322,67,1
4/21/20,13067031001,67,2
4/20/20,13067030227,67,1
4/20/20,13067030311,67,1
4/21/20,13067031406,67,1
4/21/20,13067031002,67,1
4/22/20,13067030230,67,1
4/22/20,13067031405,67,1
4/22/20,13067030800,67,1
4/22/20,13067031004,67,1
4/22/20,13067030220,67,1
4/23/20,13067031509,67,1
4/23/20,13067030232,67,1
4/23/20,13067030106,67,1
4/23/20,13067030227,67,1
4/23/20,13067031409,67,1
4/23/20,13067031311,67,1
4/24/20,13067030214,67,1
4/24/20,13067030345,67,1
4/24/20,13067030330,67,1
4/27/20,13067031004,67,1
4/27/20,13067030319,67,1
4/27/20,13067030904,67,1
4/27/20,13067031207,67,1
4/27/20,13067031503,67,1
4/27/20,13067030322,67,1
4/28/20,13067031406,67,1
4/28/20,13067031002,67,1
4/28/20,13067030103,67,1
4/29/20,13067030228,67,1
4/29/20,13067031209,67,1
4/29/20,13067030405,67,1
4/30/20,13067030602,67,1
4/30/20,13067031002,67,1
4/29/20,13067030106,67,1
4/29/20,13067030505,67,1
4/29/20,13067030329,67,1
4/29/20,13067030229,67,1
4/30/20,13067031001,67,1
5/1/20,13067030209,67,1
4/30/20,13067031308,67,2
4/30/20,13067031404,67,1
5/1/20,13067031312,67,1
5/1/20,13067031408,67,2
5/1/20,13067031101,67,1
5/1/20,13067031118,67,1
5/2/20,13067030344,67,1
5/4/20,13067031505,67,1
5/3/20,13067030227,67,1
5/4/20,13067031312,67,1
5/4/20,13067031405,67,1
5/5/20,13067031409,67,1
5/5/20,13067031311,67,1
5/5/20,13067031308,67,1
5/5/20,13067031505,67,1
5/5/20,13067030902,67,1
5/5/20,13067031312,67,1
5/6/20,13067031108,67,1
5/6/20,13067031309,67,1
5/7/20,13067030414,67,1
5/7/20,13067031207,67,1
5/8/20,13067031312,67,1
5/8/20,13067030901,67,1
5/8/20,13067030414,67,1
5/11/20,13067031313,67,1
5/11/20,13067031507,67,1
5/9/20,13067031405,67,1
5/10/20,13067031312,67,1
5/12/20,13067031309,67,1
5/12/20,13067031406,67,1
5/11/20,13067031115,67,1
5/11/20,13067030103,67,1
5/11/20,13067031408,67,1
