"filedate","tractid","countyfp10","totalfilings"
"12/08/2020","13121011614","121",1
"12/08/2020","13121012300","121",1
"12/09/2020","13121000100","121",3
"12/09/2020","13121000600","121",2
"12/09/2020","13121000700","121",1
"12/09/2020","13121001001","121",5
"12/09/2020","13121001100","121",2
"12/09/2020","13121001201","121",1
"12/09/2020","13121001300","121",1
"12/09/2020","13121001500","121",1
"12/09/2020","13121002800","121",11
"12/09/2020","13121003000","121",2
"12/09/2020","13121006602","121",1
"12/09/2020","13121007602","121",1
"12/09/2020","13121007703","121",1
"12/09/2020","13121007706","121",1
"12/09/2020","13121007808","121",2
"12/09/2020","13121009000","121",2
"12/09/2020","13121009101","121",1
"12/09/2020","13121009200","121",2
"12/09/2020","13121009300","121",1
"12/09/2020","13121009402","121",3
"12/09/2020","13121009403","121",7
"12/09/2020","13121009603","121",1
"12/09/2020","13121010113","121",1
"12/09/2020","13121010115","121",2
"12/09/2020","13121010210","121",1
"12/09/2020","13121010211","121",1
"12/09/2020","13121010510","121",1
"12/09/2020","13121010511","121",8
"12/09/2020","13121010513","121",1
"12/09/2020","13121010516","121",1
"12/09/2020","13121011303","121",1
"12/09/2020","13121011305","121",1
"12/09/2020","13121011614","121",2
"12/09/2020","13121011900","121",1
"12/10/2020","13121002500","121",1
"12/10/2020","13121003000","121",3
"12/10/2020","13121003500","121",1
"12/10/2020","13121006000","121",1
"12/10/2020","13121007604","121",1
"12/10/2020","13121007805","121",23
"12/10/2020","13121008902","121",11
"12/10/2020","13121009101","121",5
"12/10/2020","13121009102","121",2
"12/10/2020","13121009200","121",3
"12/10/2020","13121009300","121",1
"12/10/2020","13121009402","121",1
"12/10/2020","13121009601","121",2
"12/10/2020","13121010002","121",10
"12/10/2020","13121010114","121",3
"12/10/2020","13121010118","121",18
"12/10/2020","13121010123","121",1
"12/10/2020","13121010211","121",2
"12/10/2020","13121010510","121",5
"12/10/2020","13121010511","121",2
"12/10/2020","13121010513","121",4
"12/10/2020","13121011303","121",9
"12/10/2020","13121011411","121",6
"12/10/2020","13121011616","121",1
"12/10/2020","13121011619","121",1
"12/11/2020","13121000500","121",1
"12/11/2020","13121000600","121",5
"12/11/2020","13121001001","121",4
"12/11/2020","13121001100","121",1
"12/11/2020","13121001201","121",1
"12/11/2020","13121001202","121",9
"12/11/2020","13121002100","121",1
"12/11/2020","13121002400","121",1
"12/11/2020","13121002500","121",2
"12/11/2020","13121003600","121",1
"12/11/2020","13121004000","121",1
"12/11/2020","13121004200","121",3
"12/11/2020","13121005000","121",4
"12/11/2020","13121005200","121",1
"12/11/2020","13121006100","121",1
"12/11/2020","13121006300","121",1
"12/11/2020","13121006700","121",1
"12/11/2020","13121007200","121",1
"12/11/2020","13121007802","121",15
"12/11/2020","13121007805","121",1
"12/11/2020","13121007808","121",1
"12/11/2020","13121008302","121",1
"12/11/2020","13121008902","121",26
"12/11/2020","13121009000","121",3
"12/11/2020","13121009102","121",11
"12/11/2020","13121009200","121",10
"12/11/2020","13121009300","121",1
"12/11/2020","13121009402","121",10
"12/11/2020","13121009404","121",5
"12/11/2020","13121009601","121",6
"12/11/2020","13121009603","121",8
"12/11/2020","13121009801","121",6
"12/11/2020","13121010002","121",4
"12/11/2020","13121010106","121",2
"12/11/2020","13121010113","121",2
"12/11/2020","13121010114","121",1
"12/11/2020","13121010118","121",7
"12/11/2020","13121010119","121",13
"12/11/2020","13121010122","121",3
"12/11/2020","13121010205","121",7
"12/11/2020","13121010208","121",5
"12/11/2020","13121010210","121",1
"12/11/2020","13121010301","121",7
"12/11/2020","13121010510","121",1
"12/11/2020","13121010513","121",3
"12/11/2020","13121010604","121",25
"12/11/2020","13121010800","121",1
"12/11/2020","13121011201","121",1
"12/11/2020","13121011202","121",3
"12/11/2020","13121011303","121",10
"12/11/2020","13121011305","121",1
"12/11/2020","13121011306","121",1
"12/11/2020","13121011405","121",8
"12/11/2020","13121011410","121",10
"12/11/2020","13121011420","121",5
"12/11/2020","13121011614","121",2
"12/11/2020","13121011616","121",5
"12/11/2020","13121011620","121",1
"12/11/2020","13121011800","121",1
"12/11/2020","13121011900","121",19
"12/11/2020","13121012000","121",1
"12/14/2020","13121000500","121",1
"12/14/2020","13121000600","121",2
"12/14/2020","13121001100","121",3
"12/14/2020","13121001202","121",7
"12/14/2020","13121001600","121",1
"12/14/2020","13121001800","121",4
"12/14/2020","13121002400","121",1
"12/14/2020","13121002800","121",3
"12/14/2020","13121003800","121",1
"12/14/2020","13121004000","121",3
"12/14/2020","13121004200","121",1
"12/14/2020","13121004300","121",1
"12/14/2020","13121005000","121",3
"12/14/2020","13121006000","121",1
"12/14/2020","13121007001","121",2
"12/14/2020","13121007500","121",5
"12/14/2020","13121007602","121",3
"12/14/2020","13121007704","121",1
"12/14/2020","13121007706","121",10
"12/14/2020","13121007802","121",3
"12/14/2020","13121007806","121",1
"12/14/2020","13121008102","121",2
"12/14/2020","13121008201","121",1
"12/14/2020","13121008202","121",1
"12/14/2020","13121008301","121",2
"12/14/2020","13121008902","121",7
"12/14/2020","13121009102","121",1
"12/14/2020","13121009200","121",5
"12/14/2020","13121009402","121",5
"12/14/2020","13121009403","121",2
"12/14/2020","13121009404","121",1
"12/14/2020","13121009601","121",1
"12/14/2020","13121009603","121",1
"12/14/2020","13121010002","121",1
"12/14/2020","13121010110","121",2
"12/14/2020","13121010115","121",4
"12/14/2020","13121010117","121",17
"12/14/2020","13121010118","121",18
"12/14/2020","13121010119","121",9
"12/14/2020","13121010122","121",3
"12/14/2020","13121010208","121",2
"12/14/2020","13121010210","121",1
"12/14/2020","13121010211","121",1
"12/14/2020","13121010301","121",2
"12/14/2020","13121010507","121",10
"12/14/2020","13121010508","121",1
"12/14/2020","13121010512","121",7
"12/14/2020","13121010513","121",2
"12/14/2020","13121010514","121",15
"12/14/2020","13121010516","121",1
"12/14/2020","13121010603","121",2
"12/14/2020","13121010604","121",2
"12/14/2020","13121010800","121",3
"12/14/2020","13121011000","121",1
"12/14/2020","13121011201","121",14
"12/14/2020","13121011410","121",2
"12/14/2020","13121011411","121",2
"12/14/2020","13121011412","121",5
"12/14/2020","13121011414","121",4
"12/14/2020","13121011421","121",2
"12/14/2020","13121011616","121",1
"12/14/2020","13121011619","121",7
"12/14/2020","13121011620","121",1
"12/14/2020","13121011623","121",3
"12/14/2020","13121011626","121",4
"12/14/2020","13121011800","121",7
"12/15/2020","13121000100","121",2
"12/15/2020","13121000200","121",1
"12/15/2020","13121000600","121",4
"12/15/2020","13121001001","121",1
"12/15/2020","13121001202","121",2
"12/15/2020","13121001800","121",11
"12/15/2020","13121001900","121",3
"12/15/2020","13121002900","121",2
"12/15/2020","13121003800","121",1
"12/15/2020","13121003900","121",1
"12/15/2020","13121005000","121",2
"12/15/2020","13121006300","121",1
"12/15/2020","13121007300","121",17
"12/15/2020","13121007602","121",8
"12/15/2020","13121007703","121",12
"12/15/2020","13121007704","121",1
"12/15/2020","13121007706","121",2
"12/15/2020","13121007802","121",2
"12/15/2020","13121007806","121",1
"12/15/2020","13121008102","121",1
"12/15/2020","13121008602","121",1
"12/15/2020","13121008902","121",17
"12/15/2020","13121009200","121",15
"12/15/2020","13121009402","121",8
"12/15/2020","13121009502","121",1
"12/15/2020","13121009603","121",2
"12/15/2020","13121009801","121",1
"12/15/2020","13121010002","121",13
"12/15/2020","13121010106","121",10
"12/15/2020","13121010110","121",7
"12/15/2020","13121010113","121",7
"12/15/2020","13121010119","121",10
"12/15/2020","13121010123","121",1
"12/15/2020","13121010205","121",2
"12/15/2020","13121010212","121",7
"12/15/2020","13121010507","121",4
"12/15/2020","13121010512","121",2
"12/15/2020","13121010516","121",1
"12/15/2020","13121010601","121",1
"12/15/2020","13121010603","121",1
"12/15/2020","13121010604","121",1
"12/15/2020","13121010800","121",3
"12/15/2020","13121011202","121",5
"12/15/2020","13121011405","121",1
"12/15/2020","13121011411","121",11
"12/15/2020","13121011412","121",4
"12/15/2020","13121011414","121",1
"12/15/2020","13121011420","121",5
"12/15/2020","13121011422","121",26
"12/15/2020","13121011621","121",1
"12/15/2020","13121011800","121",1
"12/16/2020","13121000600","121",3
"12/16/2020","13121000700","121",5
"12/16/2020","13121001002","121",3
"12/16/2020","13121001202","121",2
"12/16/2020","13121001900","121",2
"12/16/2020","13121002100","121",2
"12/16/2020","13121002300","121",1
"12/16/2020","13121002800","121",3
"12/16/2020","13121002900","121",2
"12/16/2020","13121003100","121",6
"12/16/2020","13121003800","121",2
"12/16/2020","13121004300","121",1
"12/16/2020","13121006700","121",1
"12/16/2020","13121007400","121",9
"12/16/2020","13121007603","121",1
"12/16/2020","13121007604","121",1
"12/16/2020","13121007703","121",1
"12/16/2020","13121007705","121",1
"12/16/2020","13121007706","121",15
"12/16/2020","13121007808","121",2
"12/16/2020","13121008102","121",3
"12/16/2020","13121008302","121",1
"12/16/2020","13121008400","121",4
"12/16/2020","13121008601","121",1
"12/16/2020","13121008902","121",2
"12/16/2020","13121008903","121",7
"12/16/2020","13121009102","121",1
"12/16/2020","13121009502","121",3
"12/16/2020","13121009602","121",2
"12/16/2020","13121010002","121",1
"12/16/2020","13121010108","121",5
"12/16/2020","13121010110","121",1
"12/16/2020","13121010113","121",6
"12/16/2020","13121010117","121",1
"12/16/2020","13121010118","121",1
"12/16/2020","13121010119","121",1
"12/16/2020","13121010205","121",1
"12/16/2020","13121010210","121",7
"12/16/2020","13121010212","121",3
"12/16/2020","13121010507","121",7
"12/16/2020","13121010510","121",18
"12/16/2020","13121010511","121",1
"12/16/2020","13121010512","121",11
"12/16/2020","13121010513","121",14
"12/16/2020","13121010515","121",1
"12/16/2020","13121010516","121",2
"12/16/2020","13121010601","121",3
"12/16/2020","13121010603","121",3
"12/16/2020","13121010800","121",6
"12/16/2020","13121011201","121",1
"12/16/2020","13121011303","121",10
"12/16/2020","13121011306","121",9
"12/16/2020","13121011405","121",1
"12/16/2020","13121011411","121",1
"12/16/2020","13121011416","121",1
"12/16/2020","13121011420","121",4
"12/16/2020","13121011422","121",2
"12/16/2020","13121011425","121",1
"12/16/2020","13121011611","121",1
"12/16/2020","13121011614","121",1
"12/16/2020","13121011618","121",1
"12/16/2020","13121011900","121",1
"12/16/2020","13121012000","121",6
"12/17/2020","13121000600","121",1
"12/17/2020","13121001001","121",1
"12/17/2020","13121001100","121",1
"12/17/2020","13121003800","121",3
"12/17/2020","13121004300","121",5
"12/17/2020","13121004400","121",1
"12/17/2020","13121005000","121",2
"12/17/2020","13121006400","121",3
"12/17/2020","13121007002","121",1
"12/17/2020","13121007300","121",9
"12/17/2020","13121007705","121",1
"12/17/2020","13121007706","121",1
"12/17/2020","13121007805","121",2
"12/17/2020","13121007806","121",1
"12/17/2020","13121007900","121",1
"12/17/2020","13121008000","121",1
"12/17/2020","13121008102","121",1
"12/17/2020","13121008902","121",8
"12/17/2020","13121008904","121",4
"12/17/2020","13121009700","121",10
"12/17/2020","13121010110","121",3
"12/17/2020","13121010113","121",9
"12/17/2020","13121010118","121",15
"12/17/2020","13121010122","121",1
"12/17/2020","13121010208","121",1
"12/17/2020","13121010301","121",5
"12/17/2020","13121010507","121",3
"12/17/2020","13121010511","121",9
"12/17/2020","13121010513","121",2
"12/17/2020","13121010514","121",1
"12/17/2020","13121010515","121",1
"12/17/2020","13121010601","121",1
"12/17/2020","13121011301","121",1
"12/17/2020","13121011414","121",4
"12/17/2020","13121011610","121",1
"12/18/2020","13121000100","121",5
"12/18/2020","13121000500","121",8
"12/18/2020","13121000700","121",1
"12/18/2020","13121001300","121",1
"12/18/2020","13121001500","121",1
"12/18/2020","13121001700","121",3
"12/18/2020","13121001800","121",1
"12/18/2020","13121002300","121",2
"12/18/2020","13121005501","121",1
"12/18/2020","13121006000","121",2
"12/18/2020","13121007001","121",1
"12/18/2020","13121007002","121",1
"12/18/2020","13121007300","121",2
"12/18/2020","13121007703","121",1
"12/18/2020","13121007704","121",1
"12/18/2020","13121007706","121",2
"12/18/2020","13121007802","121",2
"12/18/2020","13121007805","121",2
"12/18/2020","13121008102","121",1
"12/18/2020","13121009101","121",1
"12/18/2020","13121009200","121",2
"12/18/2020","13121009603","121",2
"12/18/2020","13121010110","121",2
"12/18/2020","13121010113","121",41
"12/18/2020","13121010118","121",1
"12/18/2020","13121010211","121",2
"12/18/2020","13121010212","121",1
"12/18/2020","13121010303","121",4
"12/18/2020","13121010304","121",1
"12/18/2020","13121010507","121",2
"12/18/2020","13121010510","121",1
"12/18/2020","13121010511","121",2
"12/18/2020","13121010512","121",3
"12/18/2020","13121010513","121",2
"12/18/2020","13121011305","121",21
"12/18/2020","13121011414","121",1
"12/18/2020","13121011611","121",1
"12/18/2020","13121011800","121",1
"12/21/2020","13121000500","121",3
"12/21/2020","13121000600","121",2
"12/21/2020","13121001202","121",15
"12/21/2020","13121001300","121",2
"12/21/2020","13121001700","121",2
"12/21/2020","13121001800","121",1
"12/21/2020","13121005700","121",1
"12/21/2020","13121006000","121",1
"12/21/2020","13121006602","121",2
"12/21/2020","13121006700","121",1
"12/21/2020","13121007300","121",1
"12/21/2020","13121007602","121",1
"12/21/2020","13121007604","121",1
"12/21/2020","13121007703","121",3
"12/21/2020","13121008102","121",6
"12/21/2020","13121008602","121",3
"12/21/2020","13121008700","121",4
"12/21/2020","13121008902","121",2
"12/21/2020","13121008904","121",1
"12/21/2020","13121009602","121",1
"12/21/2020","13121010002","121",1
"12/21/2020","13121010110","121",1
"12/21/2020","13121010113","121",1
"12/21/2020","13121010119","121",2
"12/21/2020","13121010301","121",1
"12/21/2020","13121010303","121",7
"12/21/2020","13121010304","121",1
"12/21/2020","13121010400","121",1
"12/21/2020","13121010507","121",4
"12/21/2020","13121010510","121",2
"12/21/2020","13121010511","121",2
"12/21/2020","13121010513","121",1
"12/21/2020","13121010514","121",1
"12/21/2020","13121010516","121",1
"12/21/2020","13121010603","121",3
"12/21/2020","13121011305","121",10
"12/21/2020","13121011306","121",1
"12/21/2020","13121011405","121",1
"12/21/2020","13121011414","121",2
"12/21/2020","13121011900","121",1
"12/22/2020","13121000700","121",1
"12/22/2020","13121002100","121",2
"12/22/2020","13121007604","121",11
"12/22/2020","13121007703","121",1
"12/22/2020","13121007706","121",2
"12/22/2020","13121007805","121",1
"12/22/2020","13121007806","121",1
"12/22/2020","13121008102","121",34
"12/22/2020","13121008201","121",1
"12/22/2020","13121008500","121",1
"12/22/2020","13121008902","121",5
"12/22/2020","13121009300","121",1
"12/22/2020","13121009402","121",3
"12/22/2020","13121009502","121",1
"12/22/2020","13121010001","121",1
"12/22/2020","13121010117","121",4
"12/22/2020","13121010118","121",8
"12/22/2020","13121010208","121",4
"12/22/2020","13121010209","121",27
"12/22/2020","13121010303","121",3
"12/22/2020","13121010507","121",1
"12/22/2020","13121010510","121",2
"12/22/2020","13121010512","121",3
"12/22/2020","13121010513","121",1
"12/22/2020","13121010515","121",1
"12/22/2020","13121010603","121",2
"12/22/2020","13121011000","121",1
"12/22/2020","13121011202","121",1
"12/22/2020","13121011305","121",28
"12/22/2020","13121011414","121",1
"12/22/2020","13121011420","121",1
"12/22/2020","13121011611","121",3
"12/22/2020","13121011613","121",2
"12/22/2020","13121011614","121",1
"12/22/2020","13121011800","121",1
"12/22/2020","13121011900","121",2
"12/23/2020","13121000100","121",2
"12/23/2020","13121000600","121",1
"12/23/2020","13121001400","121",1
"12/23/2020","13121003500","121",1
"12/23/2020","13121006700","121",1
"12/23/2020","13121007300","121",2
"12/23/2020","13121007603","121",1
"12/23/2020","13121007706","121",1
"12/23/2020","13121007805","121",2
"12/23/2020","13121007806","121",2
"12/23/2020","13121008201","121",2
"12/23/2020","13121008800","121",1
"12/23/2020","13121008903","121",9
"12/23/2020","13121009402","121",1
"12/23/2020","13121010119","121",1
"12/23/2020","13121010205","121",1
"12/23/2020","13121010209","121",2
"12/23/2020","13121010212","121",1
"12/23/2020","13121010512","121",1
"12/23/2020","13121011303","121",8
"12/23/2020","13121011305","121",5
"12/23/2020","13121011617","121",2
"12/24/2020","13121009200","121",1
"12/24/2020","13121011303","121",1
"12/25/2020","13121010604","121",1
"12/28/2020","13121002800","121",5
"12/28/2020","13121003500","121",7
"12/28/2020","13121005501","121",1
"12/28/2020","13121005800","121",2
"12/28/2020","13121007300","121",1
"12/28/2020","13121007400","121",1
"12/28/2020","13121007705","121",5
"12/28/2020","13121007706","121",4
"12/28/2020","13121007807","121",1
"12/28/2020","13121007808","121",8
"12/28/2020","13121008000","121",1
"12/28/2020","13121008400","121",1
"12/28/2020","13121009101","121",3
"12/28/2020","13121009402","121",17
"12/28/2020","13121009602","121",3
"12/28/2020","13121010108","121",1
"12/28/2020","13121010113","121",2
"12/28/2020","13121010114","121",1
"12/28/2020","13121010118","121",3
"12/28/2020","13121010210","121",1
"12/28/2020","13121010301","121",1
"12/28/2020","13121010303","121",11
"12/28/2020","13121010304","121",3
"12/28/2020","13121010510","121",6
"12/28/2020","13121010511","121",1
"12/28/2020","13121010513","121",1
"12/28/2020","13121010516","121",1
"12/28/2020","13121011000","121",1
"12/28/2020","13121011303","121",5
"12/28/2020","13121011305","121",1
"12/28/2020","13121011405","121",3
"12/28/2020","13121011420","121",3
"12/28/2020","13121011421","121",3
"12/28/2020","13121011424","121",1
"12/29/2020","13121001800","121",2
"12/29/2020","13121002400","121",2
"12/29/2020","13121004100","121",1
"12/29/2020","13121006000","121",1
"12/29/2020","13121006900","121",1
"12/29/2020","13121007500","121",1
"12/29/2020","13121007603","121",1
"12/29/2020","13121007706","121",1
"12/29/2020","13121007806","121",1
"12/29/2020","13121008102","121",2
"12/29/2020","13121009402","121",1
"12/29/2020","13121010113","121",1
"12/29/2020","13121010117","121",1
"12/29/2020","13121010123","121",2
"12/29/2020","13121010301","121",2
"12/29/2020","13121010507","121",1
"12/29/2020","13121010512","121",1
"12/29/2020","13121010515","121",1
"12/29/2020","13121011000","121",2
"12/29/2020","13121011201","121",1
"12/29/2020","13121011306","121",1
"12/29/2020","13121011416","121",1
"12/29/2020","13121011610","121",1
"12/29/2020","13121011618","121",1
"12/29/2020","13121011620","121",1
"12/30/2020","13121001202","121",1
"12/30/2020","13121001800","121",1
"12/30/2020","13121002100","121",1
"12/30/2020","13121004100","121",1
"12/30/2020","13121007704","121",11
"12/30/2020","13121007806","121",1
"12/30/2020","13121007808","121",3
"12/30/2020","13121008902","121",1
"12/30/2020","13121008904","121",1
"12/30/2020","13121009101","121",2
"12/30/2020","13121009402","121",1
"12/30/2020","13121009403","121",1
"12/30/2020","13121010508","121",1
"12/30/2020","13121010510","121",1
"12/30/2020","13121010512","121",1
"12/30/2020","13121010513","121",1
"12/30/2020","13121010514","121",1
"12/30/2020","13121010603","121",4
"12/30/2020","13121011000","121",2
"12/30/2020","13121011202","121",1
"12/30/2020","13121011303","121",5
"12/30/2020","13121011618","121",1
"12/30/2020","13121011900","121",1
"12/31/2020","13121001100","121",1
"12/31/2020","13121007300","121",1
"12/31/2020","13121007704","121",16
"12/31/2020","13121008301","121",1
"12/31/2020","13121008902","121",2
"12/31/2020","13121009801","121",1
"12/31/2020","13121010507","121",1
"12/31/2020","13121010512","121",1
"12/31/2020","13121010514","121",3
"12/31/2020","13121010516","121",1
"12/31/2020","13121011202","121",1
"12/31/2020","13121011303","121",2
"01/04/2021","13121000600","121",1
"01/04/2021","13121001001","121",1
"01/04/2021","13121001100","121",1
"01/04/2021","13121001201","121",4
"01/04/2021","13121001300","121",1
"01/04/2021","13121006100","121",1
"01/04/2021","13121007100","121",2
"01/04/2021","13121007400","121",1
"01/04/2021","13121007603","121",1
"01/04/2021","13121007802","121",1
"01/04/2021","13121008904","121",1
"01/04/2021","13121009402","121",15
"01/04/2021","13121009602","121",1
"01/04/2021","13121010002","121",2
"01/04/2021","13121010114","121",1
"01/04/2021","13121010122","121",1
"01/04/2021","13121010301","121",1
"01/04/2021","13121010508","121",1
"01/04/2021","13121010512","121",1
"01/04/2021","13121010601","121",1
"01/04/2021","13121010603","121",2
"01/04/2021","13121011000","121",1
"01/04/2021","13121011201","121",1
"01/04/2021","13121011202","121",1
"01/04/2021","13121011301","121",1
"01/04/2021","13121011303","121",3
"01/04/2021","13121011611","121",1
"01/05/2021","13121001100","121",3
"01/05/2021","13121002300","121",1
"01/05/2021","13121002400","121",2
"01/05/2021","13121002900","121",1
"01/05/2021","13121006000","121",1
"01/05/2021","13121006300","121",1
"01/05/2021","13121006802","121",1
"01/05/2021","13121007001","121",2
"01/05/2021","13121007300","121",2
"01/05/2021","13121007500","121",1
"01/05/2021","13121007602","121",3
"01/05/2021","13121007603","121",12
"01/05/2021","13121007604","121",9
"01/05/2021","13121007705","121",4
"01/05/2021","13121007706","121",1
"01/05/2021","13121007802","121",1
"01/05/2021","13121007805","121",1
"01/05/2021","13121007806","121",1
"01/05/2021","13121007807","121",1
"01/05/2021","13121008102","121",1
"01/05/2021","13121008301","121",1
"01/05/2021","13121008700","121",1
"01/05/2021","13121008904","121",2
"01/05/2021","13121010118","121",1
"01/05/2021","13121010119","121",1
"01/05/2021","13121010209","121",1
"01/05/2021","13121010210","121",1
"01/05/2021","13121010303","121",1
"01/05/2021","13121010304","121",2
"01/05/2021","13121010400","121",1
"01/05/2021","13121010507","121",5
"01/05/2021","13121010508","121",1
"01/05/2021","13121010510","121",3
"01/05/2021","13121010511","121",4
"01/05/2021","13121010513","121",10
"01/05/2021","13121010514","121",2
"01/05/2021","13121010516","121",5
"01/05/2021","13121011000","121",1
"01/05/2021","13121011202","121",3
"01/05/2021","13121011305","121",1
"01/05/2021","13121011422","121",1
"01/05/2021","13121011427","121",1
"01/05/2021","13121012000","121",1
"01/05/2021","13121012300","121",1
"01/06/2021","13121001300","121",1
"01/06/2021","13121002900","121",3
"01/06/2021","13121006000","121",1
"01/06/2021","13121006100","121",1
"01/06/2021","13121006300","121",1
"01/06/2021","13121006601","121",1
"01/06/2021","13121006602","121",1
"01/06/2021","13121007200","121",1
"01/06/2021","13121007602","121",2
"01/06/2021","13121007704","121",16
"01/06/2021","13121007706","121",4
"01/06/2021","13121007802","121",1
"01/06/2021","13121008102","121",3
"01/06/2021","13121009502","121",1
"01/06/2021","13121009601","121",1
"01/06/2021","13121009602","121",1
"01/06/2021","13121010002","121",9
"01/06/2021","13121010110","121",1
"01/06/2021","13121010118","121",1
"01/06/2021","13121010303","121",1
"01/06/2021","13121010507","121",1
"01/06/2021","13121010508","121",1
"01/06/2021","13121010511","121",1
"01/06/2021","13121010512","121",5
"01/06/2021","13121010513","121",1
"01/06/2021","13121010516","121",1
"01/06/2021","13121010601","121",1
"01/06/2021","13121011201","121",1
"01/06/2021","13121011305","121",3
"01/06/2021","13121011306","121",1
"01/06/2021","13121011405","121",6
"01/06/2021","13121011423","121",1
"01/06/2021","13121011617","121",1
"01/06/2021","13121011622","121",1
"01/07/2021","13121001100","121",1
"01/07/2021","13121001201","121",1
"01/07/2021","13121001202","121",1
"01/07/2021","13121001600","121",1
"01/07/2021","13121002100","121",9
"01/07/2021","13121002600","121",1
"01/07/2021","13121002900","121",1
"01/07/2021","13121003500","121",2
"01/07/2021","13121006700","121",6
"01/07/2021","13121007200","121",1
"01/07/2021","13121007300","121",1
"01/07/2021","13121007602","121",2
"01/07/2021","13121007603","121",1
"01/07/2021","13121007706","121",1
"01/07/2021","13121007802","121",2
"01/07/2021","13121007806","121",1
"01/07/2021","13121008202","121",1
"01/07/2021","13121008400","121",1
"01/07/2021","13121009102","121",12
"01/07/2021","13121009200","121",1
"01/07/2021","13121009403","121",2
"01/07/2021","13121009802","121",1
"01/07/2021","13121010118","121",1
"01/07/2021","13121010211","121",5
"01/07/2021","13121010301","121",3
"01/07/2021","13121010304","121",2
"01/07/2021","13121010400","121",1
"01/07/2021","13121010507","121",1
"01/07/2021","13121010508","121",1
"01/07/2021","13121010512","121",2
"01/07/2021","13121010513","121",3
"01/07/2021","13121010514","121",1
"01/07/2021","13121010516","121",1
"01/07/2021","13121010601","121",1
"01/07/2021","13121011306","121",2
"01/07/2021","13121011620","121",1
"01/08/2021","13121000100","121",1
"01/08/2021","13121001001","121",6
"01/08/2021","13121001300","121",2
"01/08/2021","13121001700","121",1
"01/08/2021","13121001900","121",1
"01/08/2021","13121002100","121",1
"01/08/2021","13121002800","121",4
"01/08/2021","13121003200","121",1
"01/08/2021","13121003600","121",1
"01/08/2021","13121006100","121",1
"01/08/2021","13121006300","121",1
"01/08/2021","13121007100","121",1
"01/08/2021","13121007602","121",1
"01/08/2021","13121007706","121",1
"01/08/2021","13121008102","121",1
"01/08/2021","13121008201","121",1
"01/08/2021","13121008400","121",1
"01/08/2021","13121008800","121",1
"01/08/2021","13121008903","121",1
"01/08/2021","13121009101","121",1
"01/08/2021","13121009300","121",1
"01/08/2021","13121009403","121",1
"01/08/2021","13121009404","121",7
"01/08/2021","13121009502","121",1
"01/08/2021","13121009601","121",1
"01/08/2021","13121009603","121",7
"01/08/2021","13121009900","121",2
"01/08/2021","13121010110","121",1
"01/08/2021","13121010122","121",2
"01/08/2021","13121010301","121",1
"01/08/2021","13121010303","121",1
"01/08/2021","13121010507","121",2
"01/08/2021","13121010510","121",1
"01/08/2021","13121010511","121",11
"01/08/2021","13121010512","121",1
"01/08/2021","13121010513","121",1
"01/08/2021","13121011202","121",2
"01/08/2021","13121011301","121",1
"01/08/2021","13121011305","121",2
"01/08/2021","13121011306","121",5
"01/08/2021","13121011405","121",1
"01/08/2021","13121011620","121",1
"01/08/2021","13121012300","121",3
"01/11/2021","13121000100","121",3
"01/11/2021","13121001001","121",1
"01/11/2021","13121001100","121",1
"01/11/2021","13121002500","121",1
"01/11/2021","13121003200","121",1
"01/11/2021","13121003900","121",1
"01/11/2021","13121005000","121",1
"01/11/2021","13121005502","121",7
"01/11/2021","13121005700","121",1
"01/11/2021","13121006300","121",1
"01/11/2021","13121006602","121",1
"01/11/2021","13121007001","121",1
"01/11/2021","13121007002","121",1
"01/11/2021","13121007100","121",1
"01/11/2021","13121007300","121",1
"01/11/2021","13121007500","121",1
"01/11/2021","13121007706","121",2
"01/11/2021","13121007802","121",1
"01/11/2021","13121007805","121",17
"01/11/2021","13121007807","121",1
"01/11/2021","13121008000","121",2
"01/11/2021","13121008400","121",1
"01/11/2021","13121008500","121",1
"01/11/2021","13121008700","121",1
"01/11/2021","13121008902","121",11
"01/11/2021","13121008903","121",1
"01/11/2021","13121009101","121",3
"01/11/2021","13121009402","121",6
"01/11/2021","13121009501","121",1
"01/11/2021","13121009502","121",1
"01/11/2021","13121009603","121",1
"01/11/2021","13121009900","121",1
"01/11/2021","13121010002","121",15
"01/11/2021","13121010113","121",1
"01/11/2021","13121010115","121",1
"01/11/2021","13121010205","121",2
"01/11/2021","13121010210","121",1
"01/11/2021","13121010212","121",1
"01/11/2021","13121010304","121",1
"01/11/2021","13121010507","121",1
"01/11/2021","13121010508","121",1
"01/11/2021","13121010510","121",13
"01/11/2021","13121010511","121",4
"01/11/2021","13121010513","121",1
"01/11/2021","13121010515","121",1
"01/11/2021","13121010516","121",1
"01/11/2021","13121010603","121",4
"01/11/2021","13121010604","121",1
"01/11/2021","13121011000","121",1
"01/11/2021","13121011306","121",1
"01/11/2021","13121011410","121",4
"01/11/2021","13121011614","121",1
"01/11/2021","13121011619","121",2
"01/11/2021","13121011626","121",1
"01/11/2021","13121011900","121",4
"01/11/2021","13121012000","121",2
"01/11/2021","13121012300","121",3
"01/12/2021","13121000500","121",2
"01/12/2021","13121000600","121",6
"01/12/2021","13121001100","121",1
"01/12/2021","13121001202","121",32
"01/12/2021","13121001300","121",1
"01/12/2021","13121001600","121",1
"01/12/2021","13121002400","121",1
"01/12/2021","13121002900","121",2
"01/12/2021","13121004200","121",6
"01/12/2021","13121005000","121",6
"01/12/2021","13121005700","121",2
